,time,reward,age,days_since_joining,income,gender_F,gender_M,gender_O,min_spend_req,social,mobile,web,duration,discount,type_bogo,type_discount
1173,42,5.0,53,838,88000.0,1,0,0,5,0,1,1,7,5,1,0
1176,336,5.0,36,1529,80000.0,1,0,0,5,0,1,1,7,5,1,0
1180,318,5.0,59,1380,71000.0,1,0,0,5,0,1,1,7,5,1,0
1184,594,5.0,39,1110,57000.0,0,1,0,5,0,1,1,7,5,1,0
1185,594,5.0,39,1110,57000.0,0,1,0,5,0,1,1,7,5,1,0
1188,234,5.0,44,1207,97000.0,0,1,0,5,0,1,1,7,5,1,0
1190,42,5.0,67,772,105000.0,1,0,0,5,0,1,1,7,5,1,0
1193,576,5.0,39,871,70000.0,1,0,0,5,0,1,1,7,5,1,0
1197,600,5.0,34,1984,36000.0,0,1,0,5,0,1,1,7,5,1,0
1199,606,5.0,36,704,68000.0,0,1,0,5,0,1,1,7,5,1,0
1203,522,5.0,84,1416,62000.0,0,1,0,5,0,1,1,7,5,1,0
1207,318,5.0,67,875,118000.0,0,1,0,5,0,1,1,7,5,1,0
1210,420,5.0,68,904,61000.0,0,1,0,5,0,1,1,7,5,1,0
1215,576,5.0,33,870,32000.0,0,1,0,5,0,1,1,7,5,1,0
1218,450,5.0,23,967,48000.0,1,0,0,5,0,1,1,7,5,1,0
1221,504,5.0,45,1172,62000.0,1,0,0,5,0,1,1,7,5,1,0
1225,438,5.0,36,790,73000.0,0,1,0,5,0,1,1,7,5,1,0
1228,534,5.0,36,790,73000.0,0,1,0,5,0,1,1,7,5,1,0
1231,120,5.0,74,686,73000.0,0,1,0,5,0,1,1,7,5,1,0
1235,636,5.0,47,923,76000.0,0,1,0,5,0,1,1,7,5,1,0
1238,300,5.0,62,788,72000.0,1,0,0,5,0,1,1,7,5,1,0
1241,504,5.0,62,788,72000.0,1,0,0,5,0,1,1,7,5,1,0
1248,216,5.0,75,1086,54000.0,0,1,0,5,0,1,1,7,5,1,0
1250,390,5.0,75,1086,54000.0,0,1,0,5,0,1,1,7,5,1,0
1252,588,5.0,75,1086,54000.0,0,1,0,5,0,1,1,7,5,1,0
1254,192,5.0,49,876,72000.0,0,1,0,5,0,1,1,7,5,1,0
1258,498,5.0,49,876,72000.0,0,1,0,5,0,1,1,7,5,1,0
1260,330,5.0,90,1330,100000.0,1,0,0,5,0,1,1,7,5,1,0
1262,168,5.0,24,1132,32000.0,0,1,0,5,0,1,1,7,5,1,0
1264,576,5.0,51,1505,67000.0,0,1,0,5,0,1,1,7,5,1,0
1267,666,5.0,35,1073,70000.0,1,0,0,5,0,1,1,7,5,1,0
1270,90,5.0,49,1102,53000.0,1,0,0,5,0,1,1,7,5,1,0
1273,642,5.0,49,1102,53000.0,1,0,0,5,0,1,1,7,5,1,0
1277,516,5.0,74,1583,84000.0,0,1,0,5,0,1,1,7,5,1,0
1279,186,5.0,31,891,39000.0,0,1,0,5,0,1,1,7,5,1,0
1282,198,5.0,87,1140,31000.0,1,0,0,5,0,1,1,7,5,1,0
1284,576,5.0,87,1140,31000.0,1,0,0,5,0,1,1,7,5,1,0
1289,600,5.0,54,853,73000.0,0,1,0,5,0,1,1,7,5,1,0
1293,162,5.0,73,1229,110000.0,1,0,0,5,0,1,1,7,5,1,0
1296,180,5.0,78,1486,77000.0,0,1,0,5,0,1,1,7,5,1,0
1299,462,5.0,52,1061,42000.0,1,0,0,5,0,1,1,7,5,1,0
1304,354,5.0,50,1614,48000.0,1,0,0,5,0,1,1,7,5,1,0
1306,534,5.0,54,818,68000.0,0,1,0,5,0,1,1,7,5,1,0
1308,408,5.0,61,1363,83000.0,1,0,0,5,0,1,1,7,5,1,0
1311,96,5.0,48,2019,94000.0,0,1,0,5,0,1,1,7,5,1,0
1314,636,5.0,71,812,68000.0,1,0,0,5,0,1,1,7,5,1,0
1324,606,5.0,42,777,52000.0,1,0,0,5,0,1,1,7,5,1,0
1327,630,5.0,60,1696,69000.0,0,1,0,5,0,1,1,7,5,1,0
1336,336,5.0,84,1251,66000.0,1,0,0,5,0,1,1,7,5,1,0
1339,408,5.0,51,941,81000.0,0,1,0,5,0,1,1,7,5,1,0
1341,438,5.0,90,932,36000.0,0,1,0,5,0,1,1,7,5,1,0
1343,702,5.0,90,932,36000.0,0,1,0,5,0,1,1,7,5,1,0
1346,408,5.0,39,986,53000.0,0,1,0,5,0,1,1,7,5,1,0
1348,648,5.0,67,1445,65000.0,0,1,0,5,0,1,1,7,5,1,0
1351,624,5.0,49,1767,64000.0,0,0,1,5,0,1,1,7,5,1,0
1355,630,5.0,74,1432,106000.0,0,1,0,5,0,1,1,7,5,1,0
1357,516,5.0,22,912,70000.0,1,0,0,5,0,1,1,7,5,1,0
1362,216,5.0,60,665,44000.0,0,1,0,5,0,1,1,7,5,1,0
1364,576,5.0,91,1154,102000.0,1,0,0,5,0,1,1,7,5,1,0
1367,186,5.0,75,1107,54000.0,1,0,0,5,0,1,1,7,5,1,0
1373,474,5.0,52,1208,73000.0,1,0,0,5,0,1,1,7,5,1,0
1376,540,5.0,52,1208,73000.0,1,0,0,5,0,1,1,7,5,1,0
1379,348,5.0,41,808,65000.0,0,1,0,5,0,1,1,7,5,1,0
1382,168,5.0,61,1261,50000.0,1,0,0,5,0,1,1,7,5,1,0
1385,624,5.0,55,1498,53000.0,0,1,0,5,0,1,1,7,5,1,0
1388,414,5.0,52,914,67000.0,1,0,0,5,0,1,1,7,5,1,0
1390,630,5.0,52,914,67000.0,1,0,0,5,0,1,1,7,5,1,0
1394,504,5.0,65,1071,74000.0,0,1,0,5,0,1,1,7,5,1,0
1396,414,5.0,44,961,51000.0,1,0,0,5,0,1,1,7,5,1,0
1402,486,5.0,59,917,73000.0,0,1,0,5,0,1,1,7,5,1,0
1404,258,5.0,75,1604,41000.0,0,1,0,5,0,1,1,7,5,1,0
1406,510,5.0,75,1604,41000.0,0,1,0,5,0,1,1,7,5,1,0
1410,534,5.0,56,835,90000.0,1,0,0,5,0,1,1,7,5,1,0
1412,372,5.0,59,1409,73000.0,0,1,0,5,0,1,1,7,5,1,0
1414,390,5.0,23,835,32000.0,0,1,0,5,0,1,1,7,5,1,0
1416,504,5.0,68,672,30000.0,1,0,0,5,0,1,1,7,5,1,0
1422,408,5.0,57,2238,65000.0,0,1,0,5,0,1,1,7,5,1,0
1425,654,5.0,48,1594,97000.0,0,1,0,5,0,1,1,7,5,1,0
1430,18,5.0,50,856,111000.0,0,1,0,5,0,1,1,7,5,1,0
1435,528,5.0,50,856,111000.0,0,1,0,5,0,1,1,7,5,1,0
1437,0,5.0,18,1564,62000.0,1,0,0,5,0,1,1,7,5,1,0
1439,174,5.0,43,821,57000.0,1,0,0,5,0,1,1,7,5,1,0
1444,702,5.0,76,2006,56000.0,0,1,0,5,0,1,1,7,5,1,0
1446,42,5.0,75,1441,45000.0,1,0,0,5,0,1,1,7,5,1,0
1452,36,5.0,41,1603,87000.0,1,0,0,5,0,1,1,7,5,1,0
1458,606,5.0,56,884,86000.0,0,1,0,5,0,1,1,7,5,1,0
1459,606,5.0,56,884,86000.0,0,1,0,5,0,1,1,7,5,1,0
1465,216,5.0,57,1293,52000.0,1,0,0,5,0,1,1,7,5,1,0
1468,126,5.0,37,720,54000.0,0,1,0,5,0,1,1,7,5,1,0
1470,336,5.0,37,720,54000.0,0,1,0,5,0,1,1,7,5,1,0
1475,150,5.0,50,866,71000.0,0,1,0,5,0,1,1,7,5,1,0
1478,390,5.0,43,918,76000.0,0,1,0,5,0,1,1,7,5,1,0
1480,510,5.0,43,918,76000.0,0,1,0,5,0,1,1,7,5,1,0
1483,600,5.0,76,903,55000.0,0,1,0,5,0,1,1,7,5,1,0
1486,120,5.0,18,1244,53000.0,0,1,0,5,0,1,1,7,5,1,0
1488,426,5.0,18,1244,53000.0,0,1,0,5,0,1,1,7,5,1,0
1491,66,5.0,48,656,81000.0,0,1,0,5,0,1,1,7,5,1,0
1496,432,5.0,40,1556,56000.0,1,0,0,5,0,1,1,7,5,1,0
1504,630,5.0,33,615,61000.0,0,1,0,5,0,1,1,7,5,1,0
1507,0,5.0,49,1103,79000.0,1,0,0,5,0,1,1,7,5,1,0
1513,12,5.0,33,1452,53000.0,0,1,0,5,0,1,1,7,5,1,0
1516,378,5.0,33,1452,53000.0,0,1,0,5,0,1,1,7,5,1,0
1518,210,5.0,51,1298,119000.0,1,0,0,5,0,1,1,7,5,1,0
1521,678,5.0,51,1298,119000.0,1,0,0,5,0,1,1,7,5,1,0
1523,30,5.0,23,793,58000.0,1,0,0,5,0,1,1,7,5,1,0
1526,180,5.0,38,746,67000.0,1,0,0,5,0,1,1,7,5,1,0
1528,468,5.0,21,1324,69000.0,0,1,0,5,0,1,1,7,5,1,0
1531,606,5.0,93,1208,78000.0,1,0,0,5,0,1,1,7,5,1,0
1534,300,5.0,67,1057,96000.0,1,0,0,5,0,1,1,7,5,1,0
1540,30,5.0,63,1968,95000.0,0,1,0,5,0,1,1,7,5,1,0
1543,258,5.0,63,1968,95000.0,0,1,0,5,0,1,1,7,5,1,0
1546,588,5.0,63,1968,95000.0,0,1,0,5,0,1,1,7,5,1,0
1548,606,5.0,47,968,84000.0,0,1,0,5,0,1,1,7,5,1,0
1552,48,5.0,56,907,86000.0,1,0,0,5,0,1,1,7,5,1,0
1554,420,5.0,56,907,86000.0,1,0,0,5,0,1,1,7,5,1,0
1558,654,5.0,44,919,95000.0,1,0,0,5,0,1,1,7,5,1,0
1560,468,5.0,61,1006,87000.0,1,0,0,5,0,1,1,7,5,1,0
1564,228,5.0,70,711,88000.0,0,1,0,5,0,1,1,7,5,1,0
1566,648,5.0,70,711,88000.0,0,1,0,5,0,1,1,7,5,1,0
1569,474,5.0,69,1752,85000.0,1,0,0,5,0,1,1,7,5,1,0
1571,630,5.0,79,967,78000.0,1,0,0,5,0,1,1,7,5,1,0
1573,468,5.0,23,616,32000.0,0,1,0,5,0,1,1,7,5,1,0
1576,240,5.0,83,1016,73000.0,1,0,0,5,0,1,1,7,5,1,0
1579,450,5.0,83,1016,73000.0,1,0,0,5,0,1,1,7,5,1,0
1582,174,5.0,44,1146,74000.0,1,0,0,5,0,1,1,7,5,1,0
1587,540,5.0,71,1569,91000.0,1,0,0,5,0,1,1,7,5,1,0
1589,588,5.0,71,1569,91000.0,1,0,0,5,0,1,1,7,5,1,0
1593,594,5.0,48,2065,83000.0,0,1,0,5,0,1,1,7,5,1,0
1595,390,5.0,51,1632,81000.0,1,0,0,5,0,1,1,7,5,1,0
1598,486,5.0,62,1556,64000.0,1,0,0,5,0,1,1,7,5,1,0
1603,660,5.0,24,821,45000.0,0,1,0,5,0,1,1,7,5,1,0
1606,642,5.0,54,784,57000.0,0,1,0,5,0,1,1,7,5,1,0
1608,414,5.0,39,1520,70000.0,1,0,0,5,0,1,1,7,5,1,0
1613,420,5.0,70,830,60000.0,0,1,0,5,0,1,1,7,5,1,0
1616,198,5.0,53,2037,95000.0,1,0,0,5,0,1,1,7,5,1,0
1619,642,5.0,85,1426,72000.0,1,0,0,5,0,1,1,7,5,1,0
1622,600,5.0,86,1844,59000.0,1,0,0,5,0,1,1,7,5,1,0
1629,360,5.0,67,1581,38000.0,1,0,0,5,0,1,1,7,5,1,0
1634,390,5.0,55,839,118000.0,0,1,0,5,0,1,1,7,5,1,0
1636,444,5.0,55,839,118000.0,0,1,0,5,0,1,1,7,5,1,0
1638,0,5.0,90,762,85000.0,1,0,0,5,0,1,1,7,5,1,0
1640,582,5.0,80,782,75000.0,1,0,0,5,0,1,1,7,5,1,0
1645,636,5.0,53,840,84000.0,0,1,0,5,0,1,1,7,5,1,0
1651,516,5.0,70,1332,88000.0,1,0,0,5,0,1,1,7,5,1,0
1655,630,5.0,53,2334,66000.0,0,1,0,5,0,1,1,7,5,1,0
1658,486,5.0,62,724,70000.0,1,0,0,5,0,1,1,7,5,1,0
1662,408,5.0,69,965,72000.0,0,1,0,5,0,1,1,7,5,1,0
1665,222,5.0,28,993,68000.0,1,0,0,5,0,1,1,7,5,1,0
1669,510,5.0,82,1189,93000.0,1,0,0,5,0,1,1,7,5,1,0
1675,456,5.0,57,2113,76000.0,1,0,0,5,0,1,1,7,5,1,0
1678,366,5.0,66,853,54000.0,0,1,0,5,0,1,1,7,5,1,0
1680,552,5.0,76,802,62000.0,0,1,0,5,0,1,1,7,5,1,0
1683,528,5.0,62,671,85000.0,1,0,0,5,0,1,1,7,5,1,0
1687,204,5.0,70,1062,58000.0,1,0,0,5,0,1,1,7,5,1,0
1692,234,5.0,68,753,80000.0,1,0,0,5,0,1,1,7,5,1,0
1694,624,5.0,68,753,80000.0,1,0,0,5,0,1,1,7,5,1,0
1697,186,5.0,54,1487,63000.0,1,0,0,5,0,1,1,7,5,1,0
1699,36,5.0,58,1387,45000.0,0,1,0,5,0,1,1,7,5,1,0
1704,408,5.0,61,1004,62000.0,1,0,0,5,0,1,1,7,5,1,0
1711,222,5.0,90,1253,51000.0,0,1,0,5,0,1,1,7,5,1,0
1714,264,5.0,27,763,68000.0,1,0,0,5,0,1,1,7,5,1,0
1717,12,5.0,64,819,93000.0,1,0,0,5,0,1,1,7,5,1,0
1720,456,5.0,30,1889,63000.0,0,1,0,5,0,1,1,7,5,1,0
1725,534,5.0,43,999,71000.0,0,1,0,5,0,1,1,7,5,1,0
1730,468,5.0,63,743,75000.0,1,0,0,5,0,1,1,7,5,1,0
1733,570,5.0,77,829,64000.0,1,0,0,5,0,1,1,7,5,1,0
1736,636,5.0,54,733,75000.0,1,0,0,5,0,1,1,7,5,1,0
1740,0,5.0,44,1725,84000.0,0,1,0,5,0,1,1,7,5,1,0
1749,570,5.0,68,829,48000.0,1,0,0,5,0,1,1,7,5,1,0
1751,12,5.0,70,994,37000.0,1,0,0,5,0,1,1,7,5,1,0
1757,102,5.0,49,1537,62000.0,1,0,0,5,0,1,1,7,5,1,0
1759,18,5.0,56,751,104000.0,1,0,0,5,0,1,1,7,5,1,0
1763,408,5.0,50,823,41000.0,1,0,0,5,0,1,1,7,5,1,0
1766,504,5.0,53,828,116000.0,1,0,0,5,0,1,1,7,5,1,0
1769,186,5.0,46,1582,73000.0,1,0,0,5,0,1,1,7,5,1,0
1771,126,5.0,49,757,56000.0,0,1,0,5,0,1,1,7,5,1,0
1773,450,5.0,62,1560,111000.0,1,0,0,5,0,1,1,7,5,1,0
1776,270,5.0,70,874,98000.0,0,1,0,5,0,1,1,7,5,1,0
1781,522,5.0,50,911,53000.0,0,1,0,5,0,1,1,7,5,1,0
1783,504,5.0,65,1489,75000.0,0,1,0,5,0,1,1,7,5,1,0
1791,420,5.0,72,1457,71000.0,1,0,0,5,0,1,1,7,5,1,0
1796,630,5.0,70,1611,80000.0,1,0,0,5,0,1,1,7,5,1,0
1799,558,5.0,31,1189,59000.0,1,0,0,5,0,1,1,7,5,1,0
1801,210,5.0,21,795,60000.0,1,0,0,5,0,1,1,7,5,1,0
1804,216,5.0,43,701,57000.0,1,0,0,5,0,1,1,7,5,1,0
1806,408,5.0,79,1624,114000.0,0,1,0,5,0,1,1,7,5,1,0
1809,564,5.0,69,1408,87000.0,1,0,0,5,0,1,1,7,5,1,0
1812,630,5.0,46,839,91000.0,0,0,1,5,0,1,1,7,5,1,0
1819,168,5.0,38,1544,56000.0,1,0,0,5,0,1,1,7,5,1,0
1823,414,5.0,61,877,96000.0,1,0,0,5,0,1,1,7,5,1,0
1826,48,5.0,57,1584,87000.0,1,0,0,5,0,1,1,7,5,1,0
1829,186,5.0,60,1312,54000.0,1,0,0,5,0,1,1,7,5,1,0
1831,252,5.0,32,1065,68000.0,1,0,0,5,0,1,1,7,5,1,0
1834,684,5.0,54,1414,63000.0,1,0,0,5,0,1,1,7,5,1,0
1839,678,5.0,51,662,46000.0,0,1,0,5,0,1,1,7,5,1,0
1841,438,5.0,54,771,37000.0,0,1,0,5,0,1,1,7,5,1,0
1843,228,5.0,20,633,74000.0,0,1,0,5,0,1,1,7,5,1,0
1848,702,5.0,33,2035,49000.0,0,1,0,5,0,1,1,7,5,1,0
1850,234,5.0,59,1068,77000.0,1,0,0,5,0,1,1,7,5,1,0
1853,102,5.0,26,1603,37000.0,0,1,0,5,0,1,1,7,5,1,0
1856,642,5.0,26,1603,37000.0,0,1,0,5,0,1,1,7,5,1,0
1862,360,5.0,40,737,74000.0,0,1,0,5,0,1,1,7,5,1,0
1865,132,5.0,58,1372,105000.0,1,0,0,5,0,1,1,7,5,1,0
1867,696,5.0,58,1372,105000.0,1,0,0,5,0,1,1,7,5,1,0
1869,168,5.0,62,846,73000.0,1,0,0,5,0,1,1,7,5,1,0
1875,342,5.0,45,762,44000.0,0,1,0,5,0,1,1,7,5,1,0
1877,648,5.0,52,586,78000.0,1,0,0,5,0,1,1,7,5,1,0
1882,504,5.0,69,1654,55000.0,0,1,0,5,0,1,1,7,5,1,0
1886,582,5.0,44,1437,89000.0,0,1,0,5,0,1,1,7,5,1,0
1892,258,5.0,63,874,97000.0,0,1,0,5,0,1,1,7,5,1,0
1894,222,5.0,41,1538,56000.0,0,1,0,5,0,1,1,7,5,1,0
1897,342,5.0,41,1538,56000.0,0,1,0,5,0,1,1,7,5,1,0
1899,0,5.0,54,959,56000.0,0,1,0,5,0,1,1,7,5,1,0
1904,258,5.0,78,1342,58000.0,1,0,0,5,0,1,1,7,5,1,0
1908,576,5.0,82,687,75000.0,1,0,0,5,0,1,1,7,5,1,0
1912,666,5.0,66,797,47000.0,1,0,0,5,0,1,1,7,5,1,0
1913,666,5.0,66,797,47000.0,1,0,0,5,0,1,1,7,5,1,0
1915,168,5.0,77,1390,35000.0,1,0,0,5,0,1,1,7,5,1,0
1918,606,5.0,77,1390,35000.0,1,0,0,5,0,1,1,7,5,1,0
1923,6,5.0,26,828,53000.0,0,1,0,5,0,1,1,7,5,1,0
1929,264,5.0,19,1168,52000.0,0,1,0,5,0,1,1,7,5,1,0
1931,48,5.0,50,1652,45000.0,0,1,0,5,0,1,1,7,5,1,0
1933,174,5.0,50,1652,45000.0,0,1,0,5,0,1,1,7,5,1,0
1935,48,5.0,65,1551,61000.0,0,1,0,5,0,1,1,7,5,1,0
1939,648,5.0,59,1663,73000.0,0,1,0,5,0,1,1,7,5,1,0
1943,228,5.0,63,722,59000.0,0,1,0,5,0,1,1,7,5,1,0
1945,594,5.0,55,1167,41000.0,0,1,0,5,0,1,1,7,5,1,0
1947,576,5.0,59,661,114000.0,1,0,0,5,0,1,1,7,5,1,0
1955,516,5.0,51,831,84000.0,1,0,0,5,0,1,1,7,5,1,0
1957,612,5.0,51,831,84000.0,1,0,0,5,0,1,1,7,5,1,0
1963,426,5.0,44,1040,51000.0,0,1,0,5,0,1,1,7,5,1,0
1965,174,5.0,29,875,61000.0,1,0,0,5,0,1,1,7,5,1,0
1968,564,5.0,80,904,75000.0,1,0,0,5,0,1,1,7,5,1,0
1974,414,5.0,68,1150,71000.0,0,1,0,5,0,1,1,7,5,1,0
1976,168,5.0,73,1395,88000.0,1,0,0,5,0,1,1,7,5,1,0
1979,0,5.0,29,1163,38000.0,1,0,0,5,0,1,1,7,5,1,0
1982,426,5.0,29,1163,38000.0,1,0,0,5,0,1,1,7,5,1,0
1984,414,5.0,81,1216,107000.0,1,0,0,5,0,1,1,7,5,1,0
1988,132,5.0,21,1311,40000.0,1,0,0,5,0,1,1,7,5,1,0
1992,174,5.0,63,691,54000.0,0,1,0,5,0,1,1,7,5,1,0
1996,426,5.0,34,1216,45000.0,0,1,0,5,0,1,1,7,5,1,0
1999,246,5.0,85,2346,60000.0,1,0,0,5,0,1,1,7,5,1,0
2002,576,5.0,85,2346,60000.0,1,0,0,5,0,1,1,7,5,1,0
2006,402,5.0,58,1342,105000.0,1,0,0,5,0,1,1,7,5,1,0
2011,432,5.0,19,1209,30000.0,0,1,0,5,0,1,1,7,5,1,0
2013,54,5.0,36,896,59000.0,0,1,0,5,0,1,1,7,5,1,0
2015,342,5.0,36,896,59000.0,0,1,0,5,0,1,1,7,5,1,0
2017,636,5.0,86,795,79000.0,1,0,0,5,0,1,1,7,5,1,0
2021,54,5.0,67,752,50000.0,0,1,0,5,0,1,1,7,5,1,0
2025,84,5.0,58,1123,96000.0,0,1,0,5,0,1,1,7,5,1,0
2028,222,5.0,58,1123,96000.0,0,1,0,5,0,1,1,7,5,1,0
2030,414,5.0,58,1123,96000.0,0,1,0,5,0,1,1,7,5,1,0
2034,504,5.0,58,1123,96000.0,0,1,0,5,0,1,1,7,5,1,0
2036,168,5.0,55,888,98000.0,1,0,0,5,0,1,1,7,5,1,0
2040,546,5.0,64,1185,109000.0,1,0,0,5,0,1,1,7,5,1,0
2043,522,5.0,51,770,53000.0,0,1,0,5,0,1,1,7,5,1,0
2046,222,5.0,48,960,89000.0,0,1,0,5,0,1,1,7,5,1,0
2048,582,5.0,48,960,89000.0,0,1,0,5,0,1,1,7,5,1,0
2052,270,5.0,27,2206,33000.0,0,1,0,5,0,1,1,7,5,1,0
2055,606,5.0,27,2206,33000.0,0,1,0,5,0,1,1,7,5,1,0
2059,6,5.0,74,1584,56000.0,0,0,1,5,0,1,1,7,5,1,0
2067,684,5.0,52,860,90000.0,0,1,0,5,0,1,1,7,5,1,0
2070,522,5.0,62,1499,82000.0,1,0,0,5,0,1,1,7,5,1,0
2072,186,5.0,73,605,61000.0,0,1,0,5,0,1,1,7,5,1,0
2076,216,5.0,39,635,48000.0,0,1,0,5,0,1,1,7,5,1,0
2082,522,5.0,59,667,54000.0,1,0,0,5,0,1,1,7,5,1,0
2084,270,5.0,71,904,43000.0,0,1,0,5,0,1,1,7,5,1,0
2089,618,5.0,54,664,81000.0,1,0,0,5,0,1,1,7,5,1,0
2093,510,5.0,49,699,73000.0,1,0,0,5,0,1,1,7,5,1,0
2100,180,5.0,49,1496,47000.0,0,1,0,5,0,1,1,7,5,1,0
2107,552,5.0,56,968,82000.0,1,0,0,5,0,1,1,7,5,1,0
2112,162,5.0,71,1256,82000.0,1,0,0,5,0,1,1,7,5,1,0
2116,354,5.0,21,1562,44000.0,0,1,0,5,0,1,1,7,5,1,0
2118,18,5.0,57,652,38000.0,1,0,0,5,0,1,1,7,5,1,0
2121,408,5.0,48,698,72000.0,1,0,0,5,0,1,1,7,5,1,0
2125,630,5.0,57,1583,71000.0,1,0,0,5,0,1,1,7,5,1,0
2127,408,5.0,55,1264,93000.0,1,0,0,5,0,1,1,7,5,1,0
2130,246,5.0,52,947,71000.0,0,1,0,5,0,1,1,7,5,1,0
2133,534,5.0,49,819,104000.0,1,0,0,5,0,1,1,7,5,1,0
2136,462,5.0,52,636,80000.0,0,1,0,5,0,1,1,7,5,1,0
2139,504,5.0,52,636,80000.0,0,1,0,5,0,1,1,7,5,1,0
2142,576,5.0,87,895,30000.0,0,1,0,5,0,1,1,7,5,1,0
2145,408,5.0,58,688,81000.0,0,1,0,5,0,1,1,7,5,1,0
2150,222,5.0,79,1952,66000.0,1,0,0,5,0,1,1,7,5,1,0
2156,612,5.0,20,794,47000.0,0,1,0,5,0,1,1,7,5,1,0
2159,588,5.0,84,902,96000.0,1,0,0,5,0,1,1,7,5,1,0
2164,444,5.0,79,2382,66000.0,0,1,0,5,0,1,1,7,5,1,0
2167,450,5.0,50,931,97000.0,1,0,0,5,0,1,1,7,5,1,0
2173,408,5.0,53,1253,83000.0,1,0,0,5,0,1,1,7,5,1,0
2176,66,5.0,72,598,100000.0,0,1,0,5,0,1,1,7,5,1,0
2179,54,5.0,50,765,65000.0,0,1,0,5,0,1,1,7,5,1,0
2182,516,5.0,50,765,65000.0,0,1,0,5,0,1,1,7,5,1,0
2184,174,5.0,63,812,94000.0,0,1,0,5,0,1,1,7,5,1,0
2187,216,5.0,81,977,86000.0,1,0,0,5,0,1,1,7,5,1,0
2190,684,5.0,81,977,86000.0,1,0,0,5,0,1,1,7,5,1,0
2194,414,5.0,54,1531,79000.0,1,0,0,5,0,1,1,7,5,1,0
2196,606,5.0,73,592,65000.0,1,0,0,5,0,1,1,7,5,1,0
2200,234,5.0,49,569,81000.0,0,1,0,5,0,1,1,7,5,1,0
2204,66,5.0,36,885,52000.0,1,0,0,5,0,1,1,7,5,1,0
2206,234,5.0,53,1644,91000.0,1,0,0,5,0,1,1,7,5,1,0
2209,342,5.0,53,1644,91000.0,1,0,0,5,0,1,1,7,5,1,0
2211,468,5.0,50,752,33000.0,1,0,0,5,0,1,1,7,5,1,0
2214,618,5.0,56,1006,85000.0,0,1,0,5,0,1,1,7,5,1,0
2217,180,5.0,53,925,59000.0,0,1,0,5,0,1,1,7,5,1,0
2220,606,5.0,51,861,75000.0,0,1,0,5,0,1,1,7,5,1,0
2223,276,5.0,87,924,45000.0,0,1,0,5,0,1,1,7,5,1,0
2225,414,5.0,87,924,45000.0,0,1,0,5,0,1,1,7,5,1,0
2230,300,5.0,53,576,82000.0,0,1,0,5,0,1,1,7,5,1,0
2232,408,5.0,80,1120,116000.0,1,0,0,5,0,1,1,7,5,1,0
2234,420,5.0,61,1292,53000.0,0,1,0,5,0,1,1,7,5,1,0
2237,366,5.0,36,960,70000.0,1,0,0,5,0,1,1,7,5,1,0
2244,144,5.0,56,627,97000.0,1,0,0,5,0,1,1,7,5,1,0
2246,450,5.0,56,627,97000.0,1,0,0,5,0,1,1,7,5,1,0
2248,600,5.0,56,627,97000.0,1,0,0,5,0,1,1,7,5,1,0
2250,504,5.0,70,1536,80000.0,1,0,0,5,0,1,1,7,5,1,0
2253,378,5.0,62,887,89000.0,1,0,0,5,0,1,1,7,5,1,0
2256,450,5.0,62,887,89000.0,1,0,0,5,0,1,1,7,5,1,0
2261,0,5.0,38,1118,58000.0,1,0,0,5,0,1,1,7,5,1,0
2270,696,5.0,83,691,104000.0,1,0,0,5,0,1,1,7,5,1,0
2273,588,5.0,62,1221,46000.0,1,0,0,5,0,1,1,7,5,1,0
2277,612,5.0,37,1112,74000.0,0,1,0,5,0,1,1,7,5,1,0
2282,546,5.0,64,1253,73000.0,1,0,0,5,0,1,1,7,5,1,0
2285,660,5.0,18,2334,60000.0,0,1,0,5,0,1,1,7,5,1,0
2288,246,5.0,39,789,51000.0,0,1,0,5,0,1,1,7,5,1,0
2290,420,5.0,65,1503,50000.0,0,1,0,5,0,1,1,7,5,1,0
2295,540,5.0,85,970,47000.0,0,1,0,5,0,1,1,7,5,1,0
2298,396,5.0,47,613,39000.0,0,1,0,5,0,1,1,7,5,1,0
2301,78,5.0,69,933,33000.0,1,0,0,5,0,1,1,7,5,1,0
2306,24,5.0,39,1477,31000.0,0,1,0,5,0,1,1,7,5,1,0
2308,438,5.0,58,796,75000.0,1,0,0,5,0,1,1,7,5,1,0
2311,66,5.0,45,1094,67000.0,0,1,0,5,0,1,1,7,5,1,0
2314,510,5.0,45,1094,67000.0,0,1,0,5,0,1,1,7,5,1,0
2317,30,5.0,54,780,64000.0,0,1,0,5,0,1,1,7,5,1,0
2321,426,5.0,54,978,75000.0,1,0,0,5,0,1,1,7,5,1,0
2324,24,5.0,81,865,57000.0,1,0,0,5,0,1,1,7,5,1,0
2326,558,5.0,65,1603,78000.0,0,1,0,5,0,1,1,7,5,1,0
2332,594,5.0,64,678,48000.0,0,1,0,5,0,1,1,7,5,1,0
2337,210,5.0,63,2050,55000.0,1,0,0,5,0,1,1,7,5,1,0
2339,72,5.0,56,1493,72000.0,0,1,0,5,0,1,1,7,5,1,0
2343,444,5.0,80,1588,58000.0,0,1,0,5,0,1,1,7,5,1,0
2350,498,5.0,78,2380,81000.0,1,0,0,5,0,1,1,7,5,1,0
2353,204,5.0,53,1564,88000.0,1,0,0,5,0,1,1,7,5,1,0
2356,570,5.0,72,643,92000.0,0,1,0,5,0,1,1,7,5,1,0
2359,54,5.0,75,796,115000.0,1,0,0,5,0,1,1,7,5,1,0
